"id","txnId","text","entities","analysisId","createdAt"
641,"10308","fbnmobile victoria ayo akinkanju member","[{""text"": ""fbnmobile"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""victoria ayo akinkanju"", ""label"": ""person"", ""score"": 0.92}]","","2025-07-09 18:12:40.290540"
642,"10309","google digital garage levy betway nigeria piggyvest wholesale items","[{""text"": ""google digital garage"", ""label"": ""education"", ""score"": 0.93}, {""text"": ""levy"", ""label"": ""leviesAndCharges"", ""score"": 0.88}, {""text"": ""betway nigeria"", ""label"": ""bettingOrGambling"", ""score"": 0.9}, {""text"": ""piggyvest"", ""label"": ""savingsAndInvestments"", ""score"": 0.92}]","","2025-07-09 18:12:40.290541"
643,"10330","afrinolly cash lion ajoje starlink global solutions abacus money market","[{""text"": ""afrinolly"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""cash lion"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""ajoje"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}, {""text"": ""starlink global solutions"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""abacus money market"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 18:12:40.290542"
644,"10331","kwese play fairmoney and and axa mansard fund via starlink global solutions","[{""text"": ""kwese play"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""fairmoney"", ""label"": ""loanRepayment"", ""score"": 0.89}, {""text"": ""axa mansard"", ""label"": ""savingsAndInvestments"", ""score"": 0.9}, {""text"": ""starlink global solutions"", ""label"": ""internetAndTelecom"", ""score"": 0.88}]","","2025-07-09 18:12:40.290543"
645,"10332","microsoft learn store vat betobet heritage bank","[{""text"": ""microsoft learn"", ""label"": ""education"", ""score"": 0.95}, {""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.9}, {""text"": ""betobet"", ""label"": ""bettingOrGambling"", ""score"": 0.92}, {""text"": ""heritage bank"", ""label"": ""bankingOrganization"", ""score"": 0.93}]","","2025-07-09 18:12:40.290544"
646,"10333","bank airtime for ntel and payment for ray teaching hospital listening spotify for leadway pensure pfa limited","[{""text"": ""bank"", ""label"": ""bankingOrganization"", ""score"": 0.85}, {""text"": ""airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""ntel"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""ray teaching hospital"", ""label"": ""healthActivity"", ""score"": 0.87}, {""text"": ""spotify"", ""label"": ""subscriptions"", ""score"": 0.91}]","","2025-07-09 18:12:40.290545"
647,"10334","shudder carbon fast food dealsbolt nigeriacoronation money market","[{""text"": ""shudder"", ""label"": ""cableTvOrStreaming"", ""score"": 0.9}, {""text"": ""carbon"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""fast food deals"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""bolt nigeria"", ""label"": ""transportHailing"", ""score"": 0.89}, {""text"": ""coronation money market"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 18:12:40.290546"
648,"10335","peacock mubi specta elegushi beach sifax group farmfunded","[{""text"": ""peacock"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""mubi"", ""label"": ""cableTvOrStreaming"", ""score"": 0.9}, {""text"": ""specta"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""elegushi beach"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""sifax group"", ""label"": ""transportHailing"", ""score"": 0.87}]","","2025-07-09 18:12:40.290547"
649,"10336","trustfund pension plc reimbursed ill for naija with starlink internet services nigeria ltd and access bank","[{""text"": ""trustfund pension plc"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""starlink internet services nigeria ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}]","","2025-07-09 18:12:40.290548"
650,"10337","disney sokolendin fairmoney plamcrcredi ikogosi warm springs resort uber aiico","[{""text"": ""disney"", ""label"": ""cableTvOrStreaming"", ""score"": 0.89}, {""text"": ""sokolendin"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""fairmoney"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""ikogosi warm springs resort"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""uber"", ""label"": ""transportHailing"", ""score"": 0.9}, {""text"": ""aiico"", ""label"": ""savingsAndInvestments"", ""score"": 0.86}]","","2025-07-09 18:12:40.290549"
651,"10338","imoriafe victor ohisasenua transfer","[{""text"": ""imoriafe victor"", ""label"": ""person"", ""score"": 0.95}, {""text"": ""ohisasenua"", ""label"": ""person"", ""score"": 0.93}, {""text"": ""transfer"", ""label"": ""shopping"", ""score"": 0.85}]","","2025-07-09 18:12:40.290550"
652,"10339","tubi soko loan blucabana transcorp hilton logistics money market fund","[{""text"": ""tubi"", ""label"": ""cableTvOrStreaming"", ""score"": 0.9}, {""text"": ""soko loan"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""blucabana"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.87}, {""text"": ""transcorp hilton logistics"", ""label"": ""transportHailing"", ""score"": 0.89}, {""text"": ""money market fund"", ""label"": ""savingsAndInvestments"", ""score"": 0.86}]","","2025-07-09 18:12:40.290552"
653,"10320","investment one pension managers paid first bank piggyvest microsoft store and ntel airtime piggyvest medicare specialist hospital processed guaranty trust pension","[{""text"": ""investment one pension managers"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""first bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""piggyvest"", ""label"": ""savingsAndInvestments"", ""score"": 0.9}, {""text"": ""ntel"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""medicare specialist hospital"", ""label"": ""healthActivity"", ""score"": 0.91}]","","2025-07-09 18:12:40.290553"
654,"10321","pal pensions limited eye infection tre atm ent teaching hospital through first bank piggyvest wirelessng international ltd naijavibes","[{""text"": ""pal pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""eye infection"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""teaching hospital"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""first bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""piggyvest"", ""label"": ""savingsAndInvestments"", ""score"": 0.9}]","","2025-07-09 18:12:40.290554"
655,"10322","vesta pension limited processed payment with access bank piggyvest and ora and airtime for scan medical center","[{""text"": ""vesta pension limited"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""piggyvest"", ""label"": ""savingsAndInvestments"", ""score"": 0.9}, {""text"": ""airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.85}, {""text"": ""scan medical center"", ""label"": ""healthActivity"", ""score"": 0.91}]","","2025-07-09 18:12:40.290555"
656,"10323","irokotv xcross cash tastee fried chicken rida thrive agric","[{""text"": ""irokotv"", ""label"": ""cableTvOrStreaming"", ""score"": 0.93}, {""text"": ""xcross cash"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""tastee fried chicken"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""rida"", ""label"": ""transportHailing"", ""score"": 0.87}, {""text"": ""thrive agric"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}]","","2025-07-09 18:12:40.290556"
657,"10324","union bank ray for sigma pensions via swift networks and music","[{""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""sigma pensions"", ""label"": ""pensions"", ""score"": 0.94}, {""text"": ""swift networks"", ""label"": ""transportHailing"", ""score"": 0.89}, {""text"": ""music"", ""label"": ""subscriptions"", ""score"": 0.85}]","","2025-07-09 18:12:40.290557"
658,"10325","crackle okash lilburn health fitness center gokada credit life insurance","[{""text"": ""crackle"", ""label"": ""cableTvOrStreaming"", ""score"": 0.9}, {""text"": ""okash"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""lilburn health fitness center"", ""label"": ""healthActivity"", ""score"": 0.91}, {""text"": ""gokada"", ""label"": ""transportHailing"", ""score"": 0.87}, {""text"": ""credit life insurance"", ""label"": ""savingsAndInvestments"", ""score"": 0.86}]","","2025-07-09 18:12:40.290558"
659,"10326","babbel charge for almsgiving merrybet","[{""text"": ""babbel"", ""label"": ""education"", ""score"": 0.9}, {""text"": ""almsgiving"", ""label"": ""religiousActivity"", ""score"": 0.92}, {""text"": ""merrybet"", ""label"": ""bettingOrGambling"", ""score"": 0.88}]","","2025-07-09 18:12:40.290559"
660,"10327","bank payment for medical test health center streaming audiomack via mtn nigeria broadb and and pension for pal pensions limited","[{""text"": ""bank payment"", ""label"": ""shopping"", ""score"": 0.9}, {""text"": ""medical test"", ""label"": ""healthActivity"", ""score"": 0.91}, {""text"": ""health center"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""streaming audiomack"", ""label"": ""cableTvOrStreaming"", ""score"": 0.87}, {""text"": ""mtn nigeria"", ""label"": ""internetAndTelecom"", ""score"": 0.88}]","","2025-07-09 18:12:40.290560"
661,"10328","investment one pension managers processed medication purchase for naija with dotmac technologies ltd and and ard chartered","[{""text"": ""investment one pension managers"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""medication purchase"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""dotmac technologies ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.88}]","","2025-07-09 18:12:40.290561"
662,"10329","sigma pensions mosquito bite tre atm ent medical center via access bank for vdt communications ltd boomplay","[{""text"": ""sigma pensions"", ""label"": ""pensions"", ""score"": 0.94}, {""text"": ""mosquito bite"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""medical center"", ""label"": ""healthActivity"", ""score"": 0.91}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""vdt communications ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.87}]","","2025-07-09 18:12:40.290562"
663,"10310","premium pension limited transfer and ard chartered piggyvest medical tre atm ent pharmacy also covering audiomack subscription and smile communications airtime","[{""text"": ""premium pension limited"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""piggyvest"", ""label"": ""savingsAndInvestments"", ""score"": 0.92}, {""text"": ""medical tre atm ent pharmacy"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""audiomack"", ""label"": ""subscriptions"", ""score"": 0.9}, {""text"": ""smile communications"", ""label"": ""internetAndTelecom"", ""score"": 0.89}]","","2025-07-09 18:12:40.290563"
664,"10311","nollywood cash lion bnatural spa lapo express target saving","[{""text"": ""nollywood"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""cash lion"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""bnatural spa"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.93}, {""text"": ""lapo express"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""target saving"", ""label"": ""savingsAndInvestments"", ""score"": 0.9}]","","2025-07-09 18:12:40.290564"
665,"10312","aiico pension managers antibiotics piggyvest tuberculosis maternity via first bank piggyvest deezer and fiberone broadb and ltd","[{""text"": ""aiico pension managers"", ""label"": ""pensions"", ""score"": 0.94}, {""text"": ""antibiotics"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""piggyvest"", ""label"": ""savingsAndInvestments"", ""score"": 0.92}, {""text"": ""tuberculosis"", ""label"": ""healthActivity"", ""score"": 0.87}, {""text"": ""first bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 18:12:40.290565"
666,"10313","nollywood payment sokolendin fairmoney plamcrcredi piggyvest eleko beach via bolt and flexible save","[{""text"": ""nollywood"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""sokolendin"", ""label"": ""loanRepayment"", ""score"": 0.86}, {""text"": ""fairmoney"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""piggyvest"", ""label"": ""savingsAndInvestments"", ""score"": 0.92}, {""text"": ""eleko beach"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.89}]","","2025-07-09 18:12:40.290566"
667,"10314","fidelity pension managers limited paid guaranty trust pension piggyvest chatgpt subscription and globacom airtime piggyvest nhis premium payment general hospital","[{""text"": ""fidelity pension managers limited"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""guaranty trust pension"", ""label"": ""pensions"", ""score"": 0.92}, {""text"": ""piggyvest"", ""label"": ""savingsAndInvestments"", ""score"": 0.92}, {""text"": ""chatgpt"", ""label"": ""subscriptions"", ""score"": 0.9}, {""text"": ""globacom"", ""label"": ""internetAndTelecom"", ""score"": 0.88}]","","2025-07-09 18:12:40.290567"
668,"10315","irokotv ren money campagne tropicana beach resort tranex chaka tech","[{""text"": ""irokotv"", ""label"": ""cableTvOrStreaming"", ""score"": 0.93}, {""text"": ""ren money"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""campagne tropicana beach resort"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""tranex"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""chaka tech"", ""label"": ""savingsAndInvestments"", ""score"": 0.89}]","","2025-07-09 18:12:40.290568"
669,"10316","netflix zedvance maxout fitness jovago alpha morgan capital","[{""text"": ""netflix"", ""label"": ""cableTvOrStreaming"", ""score"": 0.94}, {""text"": ""zedvance"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""maxout fitness"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""jovago"", ""label"": ""transportHailing"", ""score"": 0.86}, {""text"": ""alpha morgan capital"", ""label"": ""savingsAndInvestments"", ""score"": 0.89}]","","2025-07-09 18:12:40.290569"
670,"10317","citizens pensions limited internet radical technology network ltd via access bank piggyvest deezer","[{""text"": ""citizens pensions limited"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""internet"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""radical technology network ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""piggyvest"", ""label"": ""savingsAndInvestments"", ""score"": 0.92}]","","2025-07-09 18:12:40.290570"
671,"10318","mutual benefits pensions payment piggyvest medical service pharmacy processed alat and deezer subscription with ntel internet","[{""text"": ""mutual benefits pensions"", ""label"": ""pensions"", ""score"": 0.94}, {""text"": ""piggyvest"", ""label"": ""savingsAndInvestments"", ""score"": 0.92}, {""text"": ""medical service pharmacy"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""deezer"", ""label"": ""subscriptions"", ""score"": 0.9}, {""text"": ""ntel"", ""label"": ""internetAndTelecom"", ""score"": 0.88}]","","2025-07-09 18:12:40.290571"
672,"10319","harvard online payment nairabet fashion purchase","[{""text"": ""harvard online"", ""label"": ""education"", ""score"": 0.93}, {""text"": ""nairabet"", ""label"": ""bettingOrGambling"", ""score"": 0.91}, {""text"": ""fashion purchase"", ""label"": ""shopping"", ""score"": 0.88}]","","2025-07-09 18:12:40.290572"
673,"10382","trf khalid yargaba ibrahim pos transfer sadisu ali","[{""text"": ""khalid yargaba ibrahim"", ""label"": ""person"", ""score"": 0.95}, {""text"": ""pos transfer"", ""label"": ""shopping"", ""score"": 0.88}, {""text"": ""sadisu ali"", ""label"": ""person"", ""score"": 0.92}]","","2025-07-09 18:13:23.630681"
674,"10383","commission trf nuraddeen karaye yushau nuraddeen karaye yushau","[{""text"": ""nuraddeen karaye"", ""label"": ""person"", ""score"": 0.94}, {""text"": ""yushau"", ""label"": ""person"", ""score"": 0.9}, {""text"": ""commission"", ""label"": ""leviesAndCharges"", ""score"": 0.85}]","","2025-07-09 18:13:23.630686"
675,"10352","fubotv carbon vogue beach resort safeboda payday invest","[{""text"": ""fubotv"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""carbon"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""vogue beach resort"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.95}, {""text"": ""safeboda"", ""label"": ""transportHailing"", ""score"": 0.9}, {""text"": ""payday invest"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 18:13:23.630687"
676,"10353","charges vat mobile union transfer bluespring total conect balance first supply","[{""text"": ""charges"", ""label"": ""leviesAndCharges"", ""score"": 0.85}, {""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.9}, {""text"": ""union"", ""label"": ""bankingOrganization"", ""score"": 0.88}, {""text"": ""first"", ""label"": ""bankingOrganization"", ""score"": 0.87}, {""text"": ""bluespring"", ""label"": ""person"", ""score"": 0.8}]","","2025-07-09 18:13:23.630688"
677,"10354","union bank payment for bloodwork clinic for yellow fever browsing youtube music with internet for oak pensions limited","[{""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.95}, {""text"": ""bloodwork"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""yellow fever"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""youtube music"", ""label"": ""subscriptions"", ""score"": 0.92}, {""text"": ""oak pensions limited"", ""label"": ""pensions"", ""score"": 0.91}]","","2025-07-09 18:13:23.630689"
678,"10355","leadway pensure pfa limited hmo checkup general hospital spotify broadbased communication ltd and ard chartered insurance wema bank","[{""text"": ""leadway pensure pfa limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""hmo checkup"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""general hospital"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""spotify"", ""label"": ""subscriptions"", ""score"": 0.93}, {""text"": ""wema bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}]","","2025-07-09 18:13:23.630691"
679,"10356","fee trf charity oghenemue","[{""text"": ""charity"", ""label"": ""religiousActivity"", ""score"": 0.85}, {""text"": ""oghenemue"", ""label"": ""person"", ""score"": 0.88}]","","2025-07-09 18:13:23.630692"
680,"10357","amazon prime video lidya rsvp lagos indriver nigeria lords securities","[{""text"": ""amazon prime video"", ""label"": ""cableTvOrStreaming"", ""score"": 0.94}, {""text"": ""lidya"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""rsvp lagos"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""indriver nigeria"", ""label"": ""transportHailing"", ""score"": 0.89}, {""text"": ""lords securities"", ""label"": ""savingsAndInvestments"", ""score"": 0.86}]","","2025-07-09 18:13:23.630693"
681,"10358","plp sunday alaba oluwo sunday alaba oluwole","[{""text"": ""sunday alaba"", ""label"": ""person"", ""score"": 0.9}, {""text"": ""oluwo"", ""label"": ""person"", ""score"": 0.88}]","","2025-07-09 18:13:23.630694"
682,"10359","etz omoloye jonathan gbenga trf omoloye","[{""text"": ""omoloye"", ""label"": ""person"", ""score"": 0.92}, {""text"": ""jonathan"", ""label"": ""person"", ""score"": 0.9}, {""text"": ""gbenga"", ""label"": ""person"", ""score"": 0.89}]","","2025-07-09 18:13:23.630695"
683,"10360","alat transfer fcmb transfer swift networks","[{""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.91}, {""text"": ""fcmb"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""swift networks"", ""label"": ""internetAndTelecom"", ""score"": 0.88}]","","2025-07-09 18:13:23.630696"
684,"10361","MTN pilgrimage payment vat mozzartbet fidelity bank for shop now","[{""text"": ""MTN"", ""label"": ""internetAndTelecom"", ""score"": 0.92}, {""text"": ""pilgrimage"", ""label"": ""religiousActivity"", ""score"": 0.9}, {""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.88}, {""text"": ""mozzartbet"", ""label"": ""bettingOrGambling"", ""score"": 0.87}, {""text"": ""fidelity bank"", ""label"": ""bankingOrganization"", ""score"": 0.91}]","","2025-07-09 18:13:23.630697"
685,"10372","guaranty trust pension processed payment with guaranty trust pension for microsoft store and mobile airtime for injections medical center stanbic ibtc pension managers","[{""text"": ""guaranty trust pension"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""microsoft store"", ""label"": ""shopping"", ""score"": 0.9}, {""text"": ""mobile airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""injections"", ""label"": ""healthActivity"", ""score"": 0.85}, {""text"": ""stanbic ibtc pension managers"", ""label"": ""pensions"", ""score"": 0.92}]","","2025-07-09 18:13:23.630698"
686,"10373","afrinolly interes mega chicken uber overwood","[{""text"": ""afrinolly"", ""label"": ""cableTvOrStreaming"", ""score"": 0.9}, {""text"": ""mega chicken"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.88}, {""text"": ""uber"", ""label"": ""transportHailing"", ""score"": 0.95}, {""text"": ""overwood"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 18:13:23.630699"
687,"10374","futurelearn payment betano for retail purchase","[{""text"": ""futurelearn"", ""label"": ""education"", ""score"": 0.93}, {""text"": ""payment"", ""label"": ""shopping"", ""score"": 0.85}, {""text"": ""betano"", ""label"": ""bettingOrGambling"", ""score"": 0.9}, {""text"": ""retail purchase"", ""label"": ""shopping"", ""score"": 0.88}]","","2025-07-09 18:13:23.630700"
688,"10375","mubi paid migo lunch green legacy resort way nike art gallery tvc play fairmoney circa lagos drop innovations farmcro savings","[{""text"": ""mubi"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""migo"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""green legacy resort"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""nike art gallery"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.89}, {""text"": ""tvc play"", ""label"": ""cableTvOrStreaming"", ""score"": 0.88}]","","2025-07-09 18:13:23.630701"
689,"10376","vat alat transfer palmpay love","[{""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.95}, {""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""palmpay"", ""label"": ""bankingOrganization"", ""score"": 0.88}]","","2025-07-09 18:13:23.630702"
690,"10377","shudder okash the place restaurant little cab nigeria coop savings","[{""text"": ""shudder"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""okash"", ""label"": ""loanRepayment"", ""score"": 0.89}, {""text"": ""the place restaurant"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""little cab nigeria"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""coop savings"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 18:13:23.630704"
691,"10378","pensions alliance limited pal pensions covered mri maternity via wema with cool link internet and music","[{""text"": ""pensions alliance limited"", ""label"": ""pensions"", ""score"": 0.94}, {""text"": ""pal pensions"", ""label"": ""pensions"", ""score"": 0.92}, {""text"": ""mri"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""maternity"", ""label"": ""healthActivity"", ""score"": 0.87}, {""text"": ""wema"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 18:13:23.630705"
692,"10379","religious counseling payment visa sportybet fidelity bank for redeemed christian church god with vat","[{""text"": ""religious counseling"", ""label"": ""religiousActivity"", ""score"": 0.93}, {""text"": ""payment"", ""label"": ""shopping"", ""score"": 0.85}, {""text"": ""visa"", ""label"": ""leviesAndCharges"", ""score"": 0.88}, {""text"": ""sportybet"", ""label"": ""bettingOrGambling"", ""score"": 0.9}, {""text"": ""fidelity bank"", ""label"": ""bankingOrganization"", ""score"": 0.91}]","","2025-07-09 18:13:23.630706"
693,"10380","eswlg staff coop mul being august overde","[]","","2025-07-09 18:13:23.630707"
694,"10381","pos pur atorise commercia","[]","","2025-07-09 18:13:23.630708"
695,"10362","disney lidya oriental gardenred star expressmonthlysav","[{""text"": ""disney"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""lidya"", ""label"": ""person"", ""score"": 0.85}, {""text"": ""oriental garden"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""red star express"", ""label"": ""transportHailing"", ""score"": 0.88}, {""text"": ""monthlysav"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 18:13:23.630709"
696,"10363","comm alat transfer moniepoint good MTN","[{""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""moniepoint"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""MTN"", ""label"": ""internetAndTelecom"", ""score"": 0.95}]","","2025-07-09 18:13:23.630710"
697,"10364","tangerine apt pensions limited for medicare union bank internet for dotmac technologies ltd and music","[{""text"": ""tangerine apt pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""medicare"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""dotmac technologies ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.85}, {""text"": ""music"", ""label"": ""subscriptions"", ""score"": 0.8}]","","2025-07-09 18:13:23.630711"
698,"10365","fubotv zippy capital bogobiri house maxokada investa","[{""text"": ""fubotv"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""zippy capital"", ""label"": ""savingsAndInvestments"", ""score"": 0.89}, {""text"": ""bogobiri house"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""maxokada"", ""label"": ""transportHailing"", ""score"": 0.87}, {""text"": ""inventa"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}]","","2025-07-09 18:13:23.630712"
699,"10366","showmax nigeria fairmoney elle spa and wellness centre indrive anchoria invest","[{""text"": ""showmax nigeria"", ""label"": ""cableTvOrStreaming"", ""score"": 0.93}, {""text"": ""fairmoney"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""elle spa and wellness centre"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""indrive"", ""label"": ""transportHailing"", ""score"": 0.86}, {""text"": ""anchoria invest"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 18:13:23.630713"
700,"10367","paramount carbon road chef nipost aiico","[{""text"": ""paramount"", ""label"": ""cableTvOrStreaming"", ""score"": 0.9}, {""text"": ""carbon"", ""label"": ""loanRepayment"", ""score"": 0.85}, {""text"": ""road chef"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.88}, {""text"": ""nipost"", ""label"": ""transportHailing"", ""score"": 0.87}, {""text"": ""aiico"", ""label"": ""bankingOrganization"", ""score"": 0.89}]","","2025-07-09 18:13:23.630714"
701,"10368","transfer olashile laja onadeko MTN","[{""text"": ""olashile laja"", ""label"": ""person"", ""score"": 0.92}, {""text"": ""onadeko"", ""label"": ""person"", ""score"": 0.85}, {""text"": ""MTN"", ""label"": ""internetAndTelecom"", ""score"": 0.95}]","","2025-07-09 18:13:23.630715"
