"id","txnId","text","entities","analysisId","createdAt"
2261,"2267","disney interes tyin yang express bolt monthly contr","[{""text"": ""disney"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""yang express"", ""label"": ""transportHailing"", ""score"": 0.88}, {""text"": ""bolt"", ""label"": ""transportHailing"", ""score"": 0.9}, {""text"": ""monthly contr"", ""label"": ""savingsAndInvestments"", ""score"": 0.86}]","","2025-07-09 12:26:57.106504"
2262,"2226","bank meds purchase pharmacy for yellow fever browsing soundcloud with broadbased communication ltd internet and pension with premium pension limited","[{""text"": ""yellow fever"", ""label"": ""healthActivity"", ""score"": 0.92}, {""text"": ""pharmacy"", ""label"": ""shopping"", ""score"": 0.85}, {""text"": ""soundcloud"", ""label"": ""subscriptions"", ""score"": 0.9}, {""text"": ""broadbased communication ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""premium pension limited"", ""label"": ""pensions"", ""score"": 0.95}]","","2025-07-09 12:26:57.106505"
2263,"2227","premium pension limited massage therapy medical center via access bank for cobranet limited spinlet","[{""text"": ""premium pension limited"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""massage therapy"", ""label"": ""healthActivity"", ""score"": 0.87}, {""text"": ""medical center"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""cobranet limited"", ""label"": ""internetAndTelecom"", ""score"": 0.86}]","","2025-07-09 12:26:57.106506"
2264,"2228","mountain fire charge betano keystone bank for oil","[{""text"": ""mountain fire"", ""label"": ""religiousActivity"", ""score"": 0.91}, {""text"": ""betano"", ""label"": ""bettingOrGambling"", ""score"": 0.93}, {""text"": ""keystone bank"", ""label"": ""bankingOrganization"", ""score"": 0.88}, {""text"": ""charge"", ""label"": ""leviesAndCharges"", ""score"": 0.85}, {""text"": ""oil"", ""label"": ""shopping"", ""score"": 0.8}]","","2025-07-09 12:26:57.106507"
2265,"2229","investment one pension managers hmo checkup paid with alat for deezer","[{""text"": ""investment one pension managers"", ""label"": ""pensions"", ""score"": 0.94}, {""text"": ""hmo checkup"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.87}, {""text"": ""deezer"", ""label"": ""subscriptions"", ""score"": 0.92}]","","2025-07-09 12:26:57.106509"
2266,"2230","sling gocash johnny rockets staffbus farmsponsor","[{""text"": ""sling"", ""label"": ""cableTvOrStreaming"", ""score"": 0.89}, {""text"": ""gocash"", ""label"": ""loanRepayment"", ""score"": 0.85}, {""text"": ""johnny rockets"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""staffbus"", ""label"": ""transportHailing"", ""score"": 0.88}, {""text"": ""farmsponsor"", ""label"": ""savingsAndInvestments"", ""score"": 0.84}]","","2025-07-09 12:26:57.106510"
2267,"2231","amazon prime video fairmoney four seasons spa ups nigeria pay rent nigeria","[{""text"": ""amazon prime video"", ""label"": ""cableTvOrStreaming"", ""score"": 0.95}, {""text"": ""fairmoney"", ""label"": ""loanRepayment"", ""score"": 0.9}, {""text"": ""four seasons spa"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""ups nigeria"", ""label"": ""transportHailing"", ""score"": 0.87}, {""text"": ""pay rent nigeria"", ""label"": ""leviesAndCharges"", ""score"": 0.86}]","","2025-07-09 12:26:57.106511"
2268,"2232","pencom national pension commission covered antibiotics for play data with ngcom ltd and access bank","[{""text"": ""pencom national pension commission"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""antibiotics"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""play data"", ""label"": ""subscriptions"", ""score"": 0.85}, {""text"": ""ngcom ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 12:26:57.106512"
2269,"2296","donation church building fund with levy livescorebet","[{""text"": ""donation"", ""label"": ""religiousActivity"", ""score"": 0.95}, {""text"": ""church building fund"", ""label"": ""religiousActivity"", ""score"": 0.92}, {""text"": ""levy"", ""label"": ""leviesAndCharges"", ""score"": 0.88}, {""text"": ""livescorebet"", ""label"": ""bettingOrGambling"", ""score"": 0.9}]","","2025-07-09 12:27:25.907051"
2270,"2297","paramount quickcheckroyal express cafe restaurant ubertrw stockbrokers","[{""text"": ""paramount"", ""label"": ""cableTvOrStreaming"", ""score"": 0.87}, {""text"": ""quickcheck"", ""label"": ""loanRepayment"", ""score"": 0.89}, {""text"": ""royal express cafe restaurant"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.93}, {""text"": ""uber"", ""label"": ""transportHailing"", ""score"": 0.91}, {""text"": ""trw"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}]","","2025-07-09 12:27:25.907055"
2271,"2298","vat acct maint charges feb feb","[{""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.96}, {""text"": ""acct maint charges"", ""label"": ""leviesAndCharges"", ""score"": 0.9}]","","2025-07-09 12:27:25.907056"
2272,"2299","zenith pensions light therapy clinic processed and ard chartered for smile communications youtube music","[{""text"": ""zenith pensions"", ""label"": ""pensions"", ""score"": 0.94}, {""text"": ""light therapy clinic"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""smile communications"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""youtube music"", ""label"": ""subscriptions"", ""score"": 0.91}]","","2025-07-09 12:27:25.907057"
2273,"2300","bet fundwallet ddvlnju","[{""text"": ""bet"", ""label"": ""bettingOrGambling"", ""score"": 0.92}, {""text"": ""fundwallet"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 12:27:25.907058"
2274,"2301","alat transfer john udo thompson and ikpep","[{""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""john udo thompson"", ""label"": ""person"", ""score"": 0.95}]","","2025-07-09 12:27:25.907059"
2275,"2302","sling tantalizers rida axa mansard","[{""text"": ""sling"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""tantalizers"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.93}, {""text"": ""rida"", ""label"": ""transportHailing"", ""score"": 0.88}, {""text"": ""axa mansard"", ""label"": ""savingsAndInvestments"", ""score"": 0.9}]","","2025-07-09 12:27:25.907060"
2276,"2289","etz trf adenub","[]","","2025-07-09 12:27:25.907061"
2277,"2290","comm alat transfer uba deliver","[{""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.85}, {""text"": ""uba"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 12:27:25.907062"
2278,"2291","sling carbon nkoyo restaurant bmv energy logistics cowry asset","[{""text"": ""sling"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""carbon"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""nkoyo restaurant"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.95}, {""text"": ""bmv energy logistics"", ""label"": ""transportHailing"", ""score"": 0.88}, {""text"": ""cowry asset"", ""label"": ""savingsAndInvestments"", ""score"": 0.9}]","","2025-07-09 12:27:25.907063"
2279,"2292","transaction charge web rein for cement","[{""text"": ""transaction charge"", ""label"": ""leviesAndCharges"", ""score"": 0.89}]","","2025-07-09 12:27:25.907064"
2280,"2293","hulu sokolendin fairmoney plamcrcredi danfo bistro kobo passfolio","[{""text"": ""hulu"", ""label"": ""cableTvOrStreaming"", ""score"": 0.91}, {""text"": ""sokolendin"", ""label"": ""loanRepayment"", ""score"": 0.86}, {""text"": ""danfo bistro"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.94}, {""text"": ""kobo"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""passfolio"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 12:27:25.907065"
2281,"2294","web nov salary united bank for","[{""text"": ""united bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 12:27:25.907066"
2282,"2295","fubotv palmcredit the bungalow restaurant transcorp hilton logistics money market fund","[{""text"": ""fubotv"", ""label"": ""cableTvOrStreaming"", ""score"": 0.93}, {""text"": ""palmcredit"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""the bungalow restaurant"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.95}, {""text"": ""transcorp hilton logistics"", ""label"": ""transportHailing"", ""score"": 0.89}, {""text"": ""money market fund"", ""label"": ""savingsAndInvestments"", ""score"": 0.92}]","","2025-07-09 12:27:25.907067"
2283,"2282","payment palmpay limited lang","[{""text"": ""palmpay limited"", ""label"": ""bankingOrganization"", ""score"": 0.95}, {""text"": ""payment"", ""label"": ""shopping"", ""score"": 0.87}]","","2025-07-09 12:27:25.907068"
2284,"2283","trf abdulaziz usman saleh kabiru","[{""text"": ""abdulaziz usman saleh kabiru"", ""label"": ""person"", ""score"": 0.96}]","","2025-07-09 12:27:25.907068"
2285,"2284","norrenberger pensions limited for medicaid payment through sterling airtime for ntel and tidal","[{""text"": ""norrenberger pensions limited"", ""label"": ""pensions"", ""score"": 0.94}, {""text"": ""medicaid"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""sterling"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.85}, {""text"": ""ntel"", ""label"": ""internetAndTelecom"", ""score"": 0.87}, {""text"": ""tidal"", ""label"": ""subscriptions"", ""score"": 0.89}]","","2025-07-09 12:27:25.907069"
2286,"2285","trustfund pension plc funded scan and bought airtime cool link via bank and access bank","[{""text"": ""trustfund pension plc"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""cool link"", ""label"": ""transportHailing"", ""score"": 0.87}, {""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.92}]","","2025-07-09 12:27:25.907070"
2287,"2286","fubotv soko loanaeko sky restaurant and loungeaoniru beachamkt funda","[{""text"": ""fubotv"", ""label"": ""cableTvOrStreaming"", ""score"": 0.9}, {""text"": ""soko loan"", ""label"": ""loanRepayment"", ""score"": 0.85}, {""text"": ""sky restaurant and lounge"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.93}, {""text"": ""oniru beach"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}]","","2025-07-09 12:27:25.907071"
2288,"2287","book payment offering market with charge via xbet","[{""text"": ""book"", ""label"": ""education"", ""score"": 0.88}, {""text"": ""payment"", ""label"": ""shopping"", ""score"": 0.87}, {""text"": ""offering"", ""label"": ""religiousActivity"", ""score"": 0.9}, {""text"": ""charge"", ""label"": ""leviesAndCharges"", ""score"": 0.85}, {""text"": ""xbet"", ""label"": ""bettingOrGambling"", ""score"": 0.89}]","","2025-07-09 12:27:25.907072"
2289,"2288","finthard rock cafe lyft owealth investment","[{""text"": ""hard rock cafe"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""lyft"", ""label"": ""transportHailing"", ""score"": 0.9}, {""text"": ""owealth investment"", ""label"": ""savingsAndInvestments"", ""score"": 0.91}]","","2025-07-09 12:27:25.907073"
2290,"2275","linkedin learning charge xbet bank for vat","[{""text"": ""linkedin learning"", ""label"": ""education"", ""score"": 0.95}, {""text"": ""xbet"", ""label"": ""bettingOrGambling"", ""score"": 0.9}, {""text"": ""bank"", ""label"": ""bankingOrganization"", ""score"": 0.85}, {""text"": ""vat"", ""label"": ""leviesAndCharges"", ""score"": 0.88}]","","2025-07-09 12:27:25.907074"
2291,"2276","rakuten subscription via cash lion rsvp lagos visit lyft nigeria trip and wealthbuddy account","[{""text"": ""rakuten"", ""label"": ""subscriptions"", ""score"": 0.92}, {""text"": ""cash lion"", ""label"": ""loanRepayment"", ""score"": 0.87}, {""text"": ""rsvp lagos"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""lyft nigeria"", ""label"": ""transportHailing"", ""score"": 0.89}, {""text"": ""wealthbuddy"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}]","","2025-07-09 12:27:25.907075"
2292,"2277","fubotv auto debit interes okash for beauty addict spa skin clinic transport via uber nigeria and flexible save","[{""text"": ""fubotv"", ""label"": ""cableTvOrStreaming"", ""score"": 0.93}, {""text"": ""okash"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""beauty addict spa skin clinic"", ""label"": ""healthActivity"", ""score"": 0.91}, {""text"": ""uber nigeria"", ""label"": ""transportHailing"", ""score"": 0.9}, {""text"": ""flexible save"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 12:27:25.907076"
2293,"2278","access bank internet bill for airtel nigeria prescription pickup drugstore for retiree and premium pension limited with play data","[{""text"": ""access bank"", ""label"": ""bankingOrganization"", ""score"": 0.95}, {""text"": ""airtel nigeria"", ""label"": ""internetAndTelecom"", ""score"": 0.92}, {""text"": ""prescription"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""drugstore"", ""label"": ""shopping"", ""score"": 0.85}, {""text"": ""premium pension limited"", ""label"": ""pensions"", ""score"": 0.9}]","","2025-07-09 12:27:25.907077"
2294,"2279","lendha chicken republic bolt nigeria parthian partner","[{""text"": ""lendha"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""chicken republic"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""bolt nigeria"", ""label"": ""transportHailing"", ""score"": 0.9}, {""text"": ""parthian partner"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}]","","2025-07-09 12:27:25.907078"
2295,"2280","mubi branch hotels gig logistics credit life insurance","[{""text"": ""mubi"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""branch hotels"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""gig logistics"", ""label"": ""transportHailing"", ""score"": 0.88}, {""text"": ""credit life insurance"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 12:27:25.907078"
2296,"2281","treehouse offer payment communion market with levy through merrybet","[{""text"": ""treehouse"", ""label"": ""education"", ""score"": 0.9}, {""text"": ""payment"", ""label"": ""shopping"", ""score"": 0.85}, {""text"": ""communion"", ""label"": ""religiousActivity"", ""score"": 0.88}, {""text"": ""market"", ""label"": ""shopping"", ""score"": 0.84}, {""text"": ""merrybet"", ""label"": ""bettingOrGambling"", ""score"": 0.86}]","","2025-07-09 12:27:25.907079"
2297,"2268","retirement fund contribution for mri bank internet for spectranet and deezer","[{""text"": ""retirement fund"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""mri"", ""label"": ""healthActivity"", ""score"": 0.85}, {""text"": ""bank"", ""label"": ""bankingOrganization"", ""score"": 0.8}, {""text"": ""internet"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""spectranet"", ""label"": ""internetAndTelecom"", ""score"": 0.92}, {""text"": ""deezer"", ""label"": ""subscriptions"", ""score"": 0.88}]","","2025-07-09 12:27:25.907080"
2298,"2269","leadway pensure pfa limited paid for medical center checkup via spotify using first bank","[{""text"": ""leadway pensure pfa limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""medical center"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""spotify"", ""label"": ""subscriptions"", ""score"": 0.95}, {""text"": ""first bank"", ""label"": ""bankingOrganization"", ""score"": 0.93}]","","2025-07-09 12:27:25.907081"
2299,"2270","futurelearn payment sportybet delivery","[{""text"": ""futurelearn"", ""label"": ""education"", ""score"": 0.94}, {""text"": ""sportybet"", ""label"": ""bettingOrGambling"", ""score"": 0.91}, {""text"": ""payment"", ""label"": ""shopping"", ""score"": 0.85}, {""text"": ""delivery"", ""label"": ""shopping"", ""score"": 0.8}]","","2025-07-09 12:27:25.907082"
2300,"2271","first guarantee pension ltd internet service ntel via alat for deezer","[{""text"": ""first guarantee pension ltd"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""internet service"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""ntel"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.85}, {""text"": ""deezer"", ""label"": ""subscriptions"", ""score"": 0.87}]","","2025-07-09 12:27:25.907083"
2301,"2272","matthew oluwatosin adedotun nike socks","[{""text"": ""matthew oluwatosin adedotun"", ""label"": ""person"", ""score"": 0.97}, {""text"": ""nike socks"", ""label"": ""shopping"", ""score"": 0.9}]","","2025-07-09 12:27:25.907084"
2302,"2273","gocash inagbe and resort uber spend and save","[{""text"": ""gocash"", ""label"": ""loanRepayment"", ""score"": 0.92}, {""text"": ""inagbe and resort"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""uber"", ""label"": ""transportHailing"", ""score"": 0.95}, {""text"": ""spend and save"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 12:27:25.907085"
2303,"2274","fubotv carbon mega chicken gokada arm money market","[{""text"": ""fubotv"", ""label"": ""cableTvOrStreaming"", ""score"": 0.93}, {""text"": ""carbon"", ""label"": ""loanRepayment"", ""score"": 0.9}, {""text"": ""mega chicken"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.89}, {""text"": ""gokada"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""arm money market"", ""label"": ""savingsAndInvestments"", ""score"": 0.91}]","","2025-07-09 12:27:25.907086"
2304,"2303","crusader sterling pensions disbursed for diagnostics drug store through bank with broadbased communication ltd and naijavibes","[{""text"": ""crusader sterling pensions"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""diagnostics"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""drug store"", ""label"": ""healthActivity"", ""score"": 0.87}, {""text"": ""broadbased communication ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.9}, {""text"": ""naijavibes"", ""label"": ""cableTvOrStreaming"", ""score"": 0.85}]","","2025-07-09 12:27:25.907087"
2305,"2304","fidelity pension managers limited paid for covid test general hospital via deezer using alat","[{""text"": ""fidelity pension managers limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""covid test"", ""label"": ""healthActivity"", ""score"": 0.92}, {""text"": ""general hospital"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""deezer"", ""label"": ""subscriptions"", ""score"": 0.89}, {""text"": ""alat"", ""label"": ""bankingOrganization"", ""score"": 0.87}]","","2025-07-09 12:27:25.907087"
2306,"2305","tangerine apt pensions limited obsessive thoughts compulsive behaviors teaching hospital through union bank for mtn nigeria spinlet","[{""text"": ""tangerine apt pensions limited"", ""label"": ""pensions"", ""score"": 0.94}, {""text"": ""teaching hospital"", ""label"": ""healthActivity"", ""score"": 0.91}, {""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""mtn nigeria"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""spinlet"", ""label"": ""subscriptions"", ""score"": 0.86}]","","2025-07-09 12:27:25.907088"
2307,"2306","wema spotify for mutual benefits pensions via swift networks for ngcom ltd","[{""text"": ""wema"", ""label"": ""bankingOrganization"", ""score"": 0.92}, {""text"": ""spotify"", ""label"": ""subscriptions"", ""score"": 0.95}, {""text"": ""mutual benefits pensions"", ""label"": ""pensions"", ""score"": 0.93}, {""text"": ""swift networks"", ""label"": ""internetAndTelecom"", ""score"": 0.89}, {""text"": ""ngcom ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.87}]","","2025-07-09 12:27:25.907089"
2308,"2307","tangerine apt pensions limited for pain relief teaching hospital using wema with cobranet limited internet and spinlet","[{""text"": ""tangerine apt pensions limited"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""pain relief"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""teaching hospital"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""wema"", ""label"": ""bankingOrganization"", ""score"": 0.87}, {""text"": ""cobranet limited"", ""label"": ""internetAndTelecom"", ""score"": 0.86}]","","2025-07-09 12:27:25.907090"
2309,"2308","nollywood jara beach resort intels nigeria farmfunded","[{""text"": ""nollywood"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""jara beach resort"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.94}, {""text"": ""intels nigeria"", ""label"": ""internetAndTelecom"", ""score"": 0.89}, {""text"": ""farmfunded"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}]","","2025-07-09 12:27:25.907091"
2310,"2309","fidelity pension managers covered supplement purchase drug store via union bank with ngcom ltd internet and soundcloud","[{""text"": ""fidelity pension managers"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""supplement purchase"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""drug store"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.87}, {""text"": ""ngcom ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.86}, {""text"": ""soundcloud"", ""label"": ""subscriptions"", ""score"": 0.85}]","","2025-07-09 12:27:25.907092"
2311,"2331","pos trf concepts newg","[]","","2025-07-09 12:27:51.247926"
2312,"2332","alison global impact church charge betfair sales price","[{""text"": ""alison"", ""label"": ""education"", ""score"": 0.95}, {""text"": ""global impact church"", ""label"": ""religiousActivity"", ""score"": 0.92}, {""text"": ""betfair"", ""label"": ""bettingOrGambling"", ""score"": 0.9}, {""text"": ""charge"", ""label"": ""leviesAndCharges"", ""score"": 0.85}, {""text"": ""sales price"", ""label"": ""shopping"", ""score"": 0.8}]","","2025-07-09 12:27:51.247929"
2313,"2333","sling fairmoney pinnacle international fitness starlink global solutions octafx","[{""text"": ""sling"", ""label"": ""cableTvOrStreaming"", ""score"": 0.93}, {""text"": ""fairmoney"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""pinnacle international fitness"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""starlink"", ""label"": ""internetAndTelecom"", ""score"": 0.89}, {""text"": ""octafx"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 12:27:51.247930"
2314,"2334","bap uio airte airtime pur","[{""text"": ""airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.95}]","","2025-07-09 12:27:51.247931"
2315,"2335","carbon restaurant near the place restaurant chaka tech","[{""text"": ""carbon"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""restaurant near the place restaurant"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.92}, {""text"": ""chaka tech"", ""label"": ""savingsAndInvestments"", ""score"": 0.88}]","","2025-07-09 12:27:51.247932"
2316,"2336","migo specta ifitness gym monthlysav transcorp hilton logistics","[{""text"": ""migo"", ""label"": ""loanRepayment"", ""score"": 0.9}, {""text"": ""specta"", ""label"": ""loanRepayment"", ""score"": 0.89}, {""text"": ""ifitness gym"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""monthlysav"", ""label"": ""savingsAndInvestments"", ""score"": 0.85}, {""text"": ""transcorp hilton logistics"", ""label"": ""transportHailing"", ""score"": 0.84}]","","2025-07-09 12:27:51.247933"
2317,"2337","trf sal virtual trf umaru bako aliyu cola","[{""text"": ""umaru bako"", ""label"": ""person"", ""score"": 0.92}, {""text"": ""aliyu cola"", ""label"": ""person"", ""score"": 0.9}]","","2025-07-09 12:27:51.247934"
2318,"2324","pos trf precious tee","[{""text"": ""precious tee"", ""label"": ""person"", ""score"": 0.95}]","","2025-07-09 12:27:51.247934"
2319,"2325","netflix aella credit chicken republic max max trustbanc asset","[{""text"": ""netflix"", ""label"": ""cableTvOrStreaming"", ""score"": 0.92}, {""text"": ""aella credit"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""chicken republic"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.9}, {""text"": ""trustbanc asset"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 12:27:51.247935"
2320,"2326","rsvl mob eniola monsurah kosoko opay ifemi","[{""text"": ""eniola monsurah kosoko"", ""label"": ""person"", ""score"": 0.94}, {""text"": ""opay"", ""label"": ""bankingOrganization"", ""score"": 0.89}]","","2025-07-09 12:27:51.247936"
2321,"2327","sling quickcheck gold gym nigeria thinkbikes limited vetiva","[{""text"": ""sling"", ""label"": ""cableTvOrStreaming"", ""score"": 0.9}, {""text"": ""quickcheck"", ""label"": ""loanRepayment"", ""score"": 0.88}, {""text"": ""gold gym nigeria"", ""label"": ""leisureLifestyleOrRecreation"", ""score"": 0.91}, {""text"": ""thinkbikes limited"", ""label"": ""transportHailing"", ""score"": 0.85}, {""text"": ""vetiva"", ""label"": ""savingsAndInvestments"", ""score"": 0.87}]","","2025-07-09 12:27:51.247937"
2322,"2328","norrenberger pensions limited for premium children hospital boomplay smile communications first bank","[{""text"": ""norrenberger pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""children hospital"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""boomplay"", ""label"": ""subscriptions"", ""score"": 0.89}, {""text"": ""smile communications"", ""label"": ""internetAndTelecom"", ""score"": 0.88}, {""text"": ""first bank"", ""label"": ""bankingOrganization"", ""score"": 0.91}]","","2025-07-09 12:27:51.247938"
2323,"2329","premium pension limited covered otc meds for mdundo with fiberone broadb and ltd and union bank","[{""text"": ""premium pension limited"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""otc meds"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""mdundo"", ""label"": ""subscriptions"", ""score"": 0.87}, {""text"": ""fiberone broadb"", ""label"": ""internetAndTelecom"", ""score"": 0.86}, {""text"": ""union bank"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 12:27:51.247939"
2324,"2330","retiree paid for hmo checkup via music bank ing with sterling","[{""text"": ""retiree"", ""label"": ""pensions"", ""score"": 0.92}, {""text"": ""hmo checkup"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""music bank"", ""label"": ""subscriptions"", ""score"": 0.88}, {""text"": ""sterling"", ""label"": ""bankingOrganization"", ""score"": 0.9}]","","2025-07-09 12:27:51.247940"
2325,"2317","guaranty trust pension payment for ultrasound general hospital via sterling for mdundo and cool link airtime","[{""text"": ""guaranty trust pension"", ""label"": ""pensions"", ""score"": 0.95}, {""text"": ""ultrasound"", ""label"": ""healthActivity"", ""score"": 0.88}, {""text"": ""general hospital"", ""label"": ""healthActivity"", ""score"": 0.87}, {""text"": ""sterling"", ""label"": ""bankingOrganization"", ""score"": 0.9}, {""text"": ""cool link airtime"", ""label"": ""internetAndTelecom"", ""score"": 0.85}]","","2025-07-09 12:27:51.247941"
2326,"2318","npf pensions limited settled yellow fever vaccine emergency room using wema for starlink internet services nigeria ltd internet and youtube music","[{""text"": ""npf pensions limited"", ""label"": ""pensions"", ""score"": 0.96}, {""text"": ""yellow fever vaccine"", ""label"": ""healthActivity"", ""score"": 0.9}, {""text"": ""emergency room"", ""label"": ""healthActivity"", ""score"": 0.89}, {""text"": ""wema"", ""label"": ""bankingOrganization"", ""score"": 0.91}, {""text"": ""starlink internet services nigeria ltd"", ""label"": ""internetAndTelecom"", ""score"": 0.92}]","","2025-07-09 12:27:51.247942"
