"id","text","createdAt"
2405,"Access Bank medical test for Oak Pensions Limited via MTN Nigeria and Pandora.","2025-07-08 22:11:50.002114"
2406,"First Bank diagnostics for PAL Pensions Limited using Airtel Nigeria and SoundCloud.","2025-07-08 22:11:50.002115"
2407,"GTBank x-ray for Premium Pension Limited via Glo network and Boomplay.","2025-07-08 22:11:50.002116"
2408,"Union Bank scan for Stanbic IBTC Pension Managers Limited using 9mobile and Audiomack.","2025-07-08 22:11:50.002117"
2409,"Standard Chartered MRI for Tangerine APT Pensions Limited via Tizeti Network Ltd and Mdundo.","2025-07-08 22:11:50.002118"
2410,"Sterling bloodwork for Trustfund Pensions Limited using Spectranet and UduX.","2025-07-08 22:11:50.002120"
2411,"Wema ultrasound for Vesta Pension Limited via FiberOne Broadband Ltd and Spotify.","2025-07-08 22:11:50.002121"
2412,"ALAT covid test for retirement using Starlink Internet Services Nigeria Ltd and Apple Music.","2025-07-08 22:11:50.002122"
2413,"Access Bank wellness check for retiree via Broadbased Communication Ltd and Amazon Music.","2025-07-08 22:11:50.002123"
2414,"First Bank premium payment for HMO for Stanbic IBTC Pension Managers using VDT Communications Ltd and YouTube Music.","2025-07-08 22:11:50.002125"
2415,"GTBank medical test for PenCom (National Pension Commission) via Cobranet Limited and Tidal.","2025-07-08 22:11:50.002126"
2416,"Union Bank diagnostics for Leadway Pensure Pension Fund Custodian using Suburban Broadband Ltd and Deezer.","2025-07-08 22:11:50.002127"
2417,"Standard Chartered x-ray for Trustfund Pension Plc via Radical Technology Network Ltd and Pandora.","2025-07-08 22:11:50.002128"
2418,"Sterling scan for Investment One Pension Managers using WirelessNg International Ltd and SoundCloud.","2025-07-08 22:11:50.002129"
2419,"Wema MRI for AIICO Pension Managers via Smile Communications and Boomplay.","2025-07-08 22:11:50.002130"
2420,"ALAT bloodwork for Fidelity Pension Managers using Swift Networks and Audiomack.","2025-07-08 22:11:50.002132"
2421,"Access Bank ultrasound for Access Pension Fund Custodian via Cool Link and Mdundo.","2025-07-08 22:11:50.002133"
2422,"First Bank covid test for UBA Pension Custodian using MTN Nigeria and UduX.","2025-07-08 22:11:50.002134"
2423,"GTBank wellness check for Veritas Glanvills Pensions via Airtel Nigeria and Spotify.","2025-07-08 22:11:50.002135"
2424,"Union Bank premium payment for HMO for Nova Pensions using Glo network and Apple Music.","2025-07-08 22:11:50.002136"
2425,"Standard Chartered medical test for Crusader Sterling Pensions via 9mobile and Amazon Music.","2025-07-08 22:11:50.002137"
2426,"Sterling diagnostics for Zenith Pensions using Tizeti Network Ltd and YouTube Music.","2025-07-08 22:11:50.002139"
2427,"Wema x-ray for Mutual Benefits Pensions via Spectranet and Tidal.","2025-07-08 22:11:50.002140"
2428,"ALAT scan for Pensions Alliance Limited (PAL Pensions) using FiberOne Broadband Ltd and Deezer.","2025-07-08 22:11:50.002141"
2429,"Access Bank MRI for First Guarantee Pension Ltd via Starlink Internet Services Nigeria Ltd and Pandora.","2025-07-08 22:11:50.002142"
2430,"First Bank bloodwork for Premium Pension Limited using Broadbased Communication Ltd and SoundCloud.","2025-07-08 22:11:50.002143"
2431,"GTBank ultrasound for Guaranty Trust Pension via VDT Communications Ltd and Boomplay.","2025-07-08 22:11:50.002145"
2432,"Union Bank covid test for Sigma Pensions using Cobranet Limited and Audiomack.","2025-07-08 22:11:50.002146"
2433,"Standard Chartered wellness check for Access ARM Pensions Limited via Suburban Broadband Ltd and Mdundo.","2025-07-08 22:11:50.002147"
2434,"Sterling premium payment for HMO for Cardinal Stone Pensions Limited using Radical Technology Network Ltd and UduX.","2025-07-08 22:11:50.002148"
2435,"Wema medical test for Citizens Pensions Limited via WirelessNg International Ltd and Spotify.","2025-07-08 22:11:50.002149"
2436,"ALAT diagnostics for Crusader Sterling Pensions Limited using Smile Communications and Apple Music.","2025-07-08 22:11:50.002150"
2437,"Access Bank x-ray for FCMB Pensions Limited via Swift Networks and Amazon Music.","2025-07-08 22:11:50.002152"
2438,"First Bank scan for Fidelity Pension Managers Limited using Cool Link and YouTube Music.","2025-07-08 22:11:50.002153"
2439,"GTBank MRI for Guaranty Trust Pension Managers Limited via MTN Nigeria and Tidal.","2025-07-08 22:11:50.002154"
2440,"Union Bank bloodwork for Leadway Pensure PFA Limited using Airtel Nigeria and Deezer.","2025-07-08 22:11:50.002155"
2441,"Standard Chartered ultrasound for NUPMCO Pensions Limited via Glo network and Pandora.","2025-07-08 22:11:50.002157"
2442,"Sterling covid test for NLPC PFA Limited using 9mobile and SoundCloud.","2025-07-08 22:11:50.002158"
2443,"Wema wellness check for Norrenberger Pensions Limited via Tizeti Network Ltd and Boomplay.","2025-07-08 22:11:50.002159"
2444,"ALAT premium payment for HMO for NPF Pensions Limited using Spectranet and Audiomack.","2025-07-08 22:11:50.002160"
2445,"Access Bank medical test for Oak Pensions Limited via FiberOne Broadband Ltd and Mdundo.","2025-07-08 22:11:50.002161"
2446,"First Bank diagnostics for PAL Pensions Limited using Starlink Internet Services Nigeria Ltd and UduX.","2025-07-08 22:11:50.002163"
2447,"GTBank x-ray for Premium Pension Limited via Broadbased Communication Ltd and Spotify.","2025-07-08 22:11:50.002164"
2448,"Union Bank scan for Stanbic IBTC Pension Managers Limited using VDT Communications Ltd and Apple Music.","2025-07-08 22:11:50.002165"
2449,"Standard Chartered MRI for Tangerine APT Pensions Limited via Cobranet Limited and Amazon Music.","2025-07-08 22:11:50.002166"
2450,"Sterling bloodwork for Trustfund Pensions Limited using Suburban Broadband Ltd and YouTube Music.","2025-07-08 22:11:50.002167"
2451,"Wema ultrasound for Vesta Pension Limited via Radical Technology Network Ltd and Tidal.","2025-07-08 22:11:50.002168"
2452,"ALAT covid test for retirement using WirelessNg International Ltd and Deezer.","2025-07-08 22:11:50.002170"
2453,"Access Bank wellness check for retiree via Smile Communications and Pandora.","2025-07-08 22:11:50.002171"
2454,"First Bank premium payment for HMO for Stanbic IBTC Pension Managers through Swift Networks and SoundCloud.","2025-07-08 22:11:50.002172"
2455,"GTBank audio streaming for PenCom (National Pension Commission) via 9mobile for Spotify.","2025-07-08 22:11:50.002173"
2456,"Union Bank music subscription for Leadway Pensure Pension Fund Custodian paid with Tizeti Network Ltd for Apple Music.","2025-07-08 22:11:50.002174"
2457,"Standard Chartered Amazon Music for Trustfund Pension Plc via Spectranet for airtime.","2025-07-08 22:11:50.002176"
2458,"Sterling YouTube Music for Investment One Pension Managers paid with FiberOne Broadband Ltd for internet.","2025-07-08 22:11:50.002177"
2459,"Wema Tidal subscription for AIICO Pension Managers via Starlink Internet Services Nigeria Ltd for airtime.","2025-07-08 22:11:50.002178"
2460,"ALAT Deezer access for Fidelity Pension Managers paid with Broadbased Communication Ltd for Spectranet.","2025-07-08 22:11:50.002179"
2461,"Access Bank Pandora premium for Access Pension Fund Custodian via VDT Communications Ltd for FiberOne Broadband Ltd.","2025-07-08 22:11:50.002180"
2462,"First Bank SoundCloud for UBA Pension Custodian paid with Cobranet Limited for Starlink Internet Services Nigeria Ltd.","2025-07-08 22:11:50.002181"
2463,"GTBank Boomplay download for Veritas Glanvills Pensions via Suburban Broadband Ltd for Tizeti Network Ltd.","2025-07-08 22:11:50.002183"
2464,"Union Bank Audiomack for Nova Pensions paid with Radical Technology Network Ltd for ipNX Nigeria Ltd.","2025-07-08 22:11:50.002184"
2465,"Standard Chartered Mdundo streaming for Crusader Sterling Pensions via WirelessNg International Ltd for Broadbased Communication Ltd.","2025-07-08 22:11:50.002185"
2466,"Sterling UduX subscription for Zenith Pensions paid with Smile Communications for VDT Communications Ltd.","2025-07-08 22:11:50.002186"
2467,"Wema Spotify for Mutual Benefits Pensions via Swift Networks for Ngcom Ltd.","2025-07-08 22:11:50.002187"
2468,"ALAT Apple Music for Pensions Alliance Limited (PAL Pensions) paid with Cool Link for Dotmac Technologies Ltd.","2025-07-08 22:11:50.002188"
2469,"Access Bank Amazon Music for First Guarantee Pension Ltd via MTN Nigeria for MTN Nigeria.","2025-07-08 22:11:50.002190"
2470,"First Bank YouTube Music for Premium Pension Limited paid with Airtel Nigeria for Airtel Nigeria.","2025-07-08 22:11:50.002191"
2471,"GTBank Tidal for Guaranty Trust Pension via Glo network for Globacom.","2025-07-08 22:11:50.002192"
2472,"Union Bank Deezer for Sigma Pensions paid with 9mobile for 9mobile.","2025-07-08 22:11:50.002193"
2473,"Standard Chartered Pandora for Access ARM Pensions Limited via Tizeti Network Ltd for Ntel.","2025-07-08 22:11:50.002194"
2474,"Sterling SoundCloud for Cardinal Stone Pensions Limited paid with Spectranet for Smile Communications.","2025-07-08 22:11:50.002196"
2475,"Wema Boomplay for Citizens Pensions Limited via FiberOne Broadband Ltd for Spectranet.","2025-07-08 22:11:50.002197"
2476,"ALAT Audiomack for Crusader Sterling Pensions Limited paid with Starlink Internet Services Nigeria Ltd for FiberOne Broadband Ltd.","2025-07-08 22:11:50.002198"
2477,"Access Bank Mdundo streaming for FCMB Pensions Limited via Broadbased Communication Ltd for Starlink Internet Services Nigeria Ltd.","2025-07-08 22:11:50.002199"
2478,"First Bank UduX subscription for Fidelity Pension Managers Limited paid with VDT Communications Ltd for Tizeti Network Ltd.","2025-07-08 22:11:50.002200"
2479,"GTBank Spotify for Guaranty Trust Pension Managers Limited via Cobranet Limited for ipNX Nigeria Ltd.","2025-07-08 22:11:50.002201"
2480,"Union Bank Apple Music for Leadway Pensure PFA Limited paid with Suburban Broadband Ltd for Broadbased Communication Ltd.","2025-07-08 22:11:50.002203"
2481,"Standard Chartered Amazon Music for NUPMCO Pensions Limited via Radical Technology Network Ltd for VDT Communications Ltd.","2025-07-08 22:11:50.002204"
2482,"Sterling YouTube Music for NLPC PFA Limited paid with WirelessNg International Ltd for Ngcom Ltd.","2025-07-08 22:11:50.002205"
2483,"Wema Tidal for Norrenberger Pensions Limited via Smile Communications for Cobranet Limited.","2025-07-08 22:11:50.002206"
2484,"ALAT Deezer for NPF Pensions Limited paid with Swift Networks for Suburban Broadband Ltd.","2025-07-08 22:11:50.002207"
2485,"Access Bank Pandora for Oak Pensions Limited via Cool Link for Radical Technology Network Ltd.","2025-07-08 22:11:50.002209"
2486,"First Bank SoundCloud for PAL Pensions Limited paid with MTN Nigeria for Dotmac Technologies Ltd.","2025-07-08 22:11:50.002210"
2487,"GTBank Boomplay for Premium Pension Limited via Airtel Nigeria for WirelessNg International Ltd.","2025-07-08 22:11:50.002211"
2488,"Union Bank Audiomack for Stanbic IBTC Pension Managers Limited paid with Glo network for Smile Communications.","2025-07-08 22:11:50.002219"
2489,"Standard Chartered Mdundo streaming for Tangerine APT Pensions Limited via 9mobile for Swift Networks.","2025-07-08 22:11:50.002220"
2490,"Sterling UduX subscription for Trustfund Pensions Limited paid with Tizeti Network Ltd for Cool Link.","2025-07-08 22:11:50.002221"
2491,"Wema Spotify for Vesta Pension Limited via Spectranet for MTN Nigeria.","2025-07-08 22:11:50.002222"
2492,"ALAT Apple Music for retirement paid with FiberOne Broadband Ltd for Airtel Nigeria.","2025-07-08 22:11:50.002223"
2493,"Access Bank Amazon Music for retiree paid with Starlink Internet Services Nigeria Ltd for Globacom.","2025-07-08 22:11:50.002225"
2494,"First Bank YouTube Music for Stanbic IBTC Pension Managers via Broadbased Communication Ltd for 9mobile.","2025-07-08 22:11:50.002226"
2495,"GTBank Tidal for PenCom (National Pension Commission) paid with VDT Communications Ltd for Ntel.","2025-07-08 22:11:50.002227"
2496,"Union Bank Deezer for Leadway Pensure Pension Fund Custodian via Cobranet Limited for Smile Communications.","2025-07-08 22:11:50.002229"
2497,"Standard Chartered Pandora for Trustfund Pension Plc paid with Suburban Broadband Ltd for Spectranet.","2025-07-08 22:11:50.002230"
2498,"Sterling SoundCloud for Investment One Pension Managers via Radical Technology Network Ltd for FiberOne Broadband Ltd.","2025-07-08 22:11:50.002231"
2499,"Wema Boomplay for AIICO Pension Managers paid with WirelessNg International Ltd for Starlink Internet Services Nigeria Ltd.","2025-07-08 22:11:50.002232"
2500,"ALAT Audiomack for Fidelity Pension Managers via Smile Communications for Tizeti Network Ltd.","2025-07-08 22:11:50.002233"
2501,"Access Bank Mdundo streaming for Access Pension Fund Custodian paid with Swift Networks for ipNX Nigeria Ltd.","2025-07-08 22:11:50.002234"
2502,"First Bank UduX subscription for UBA Pension Custodian via Cool Link for Broadbased Communication Ltd.","2025-07-08 22:11:50.002236"
2503,"GTBank Spotify for Veritas Glanvills Pensions paid with MTN Nigeria for VDT Communications Ltd.","2025-07-08 22:11:50.002237"
2504,"Union Bank Apple Music for Nova Pensions via Airtel Nigeria for Ngcom Ltd.","2025-07-08 22:11:50.002238"
2505,"Standard Chartered Amazon Music for Crusader Sterling Pensions paid with Glo network for Dotmac Technologies Ltd.","2025-07-08 22:11:50.002239"
2506,"Sterling YouTube Music for Zenith Pensions via 9mobile for MTN Nigeria.","2025-07-08 22:11:50.002240"
2507,"Wema Tidal for Mutual Benefits Pensions paid with Tizeti Network Ltd for Airtel Nigeria.","2025-07-08 22:11:50.002241"
2508,"ALAT Deezer for Pensions Alliance Limited (PAL Pensions) via Spectranet for Globacom.","2025-07-08 22:11:50.002243"
2509,"Access Bank Pandora for First Guarantee Pension Ltd paid with FiberOne Broadband Ltd for 9mobile.","2025-07-08 22:11:50.002244"
2510,"First Bank SoundCloud for Premium Pension Limited via Starlink Internet Services Nigeria Ltd for Ntel.","2025-07-08 22:11:50.002245"
2511,"GTBank Boomplay for Guaranty Trust Pension paid with Broadbased Communication Ltd for Smile Communications.","2025-07-08 22:11:50.002246"
2512,"Union Bank Audiomack for Sigma Pensions via VDT Communications Ltd for Spectranet.","2025-07-08 22:11:50.002247"
2513,"Standard Chartered Mdundo streaming for Access ARM Pensions Limited paid with Cobranet Limited for FiberOne Broadband Ltd.","2025-07-08 22:11:50.002249"
2514,"Sterling UduX subscription for Cardinal Stone Pensions Limited via Suburban Broadband Ltd for Starlink Internet Services Nigeria Ltd.","2025-07-08 22:11:50.002250"
2515,"Wema Spotify for Citizens Pensions Limited paid with Radical Technology Network Ltd for Tizeti Network Ltd.","2025-07-08 22:11:50.002251"
2516,"ALAT Apple Music for Crusader Sterling Pensions Limited via WirelessNg International Ltd for ipNX Nigeria Ltd.","2025-07-08 22:11:50.002252"
2517,"Access Bank Amazon Music for FCMB Pensions Limited paid with Smile Communications for Broadbased Communication Ltd.","2025-07-08 22:11:50.002253"
2518,"First Bank YouTube Music for Fidelity Pension Managers Limited via Swift Networks for VDT Communications Ltd.","2025-07-08 22:11:50.002254"
2519,"GTBank Tidal for Guaranty Trust Pension Managers Limited paid with Cool Link for Ngcom Ltd.","2025-07-08 22:11:50.002256"
2520,"Union Bank Deezer for Leadway Pensure PFA Limited via MTN Nigeria for Cobranet Limited.","2025-07-08 22:11:50.002257"
2521,"Standard Chartered Pandora for NUPMCO Pensions Limited paid with Airtel Nigeria for Suburban Broadband Ltd.","2025-07-08 22:11:50.002258"
2522,"Sterling SoundCloud for NLPC PFA Limited via Glo network for Radical Technology Network Ltd.","2025-07-08 22:11:50.002259"
2523,"Wema Boomplay for Norrenberger Pensions Limited paid with 9mobile for Dotmac Technologies Ltd.","2025-07-08 22:11:50.002260"
2524,"ALAT Audiomack for NPF Pensions Limited via Tizeti Network Ltd for WirelessNg International Ltd.","2025-07-08 22:11:50.002261"
2525,"Access Bank Mdundo streaming for Oak Pensions Limited paid with Spectranet for Smile Communications.","2025-07-08 22:11:50.002263"
2526,"First Bank UduX subscription for PAL Pensions Limited via FiberOne Broadband Ltd for Swift Networks.","2025-07-08 22:11:50.002264"
2527,"GTBank Spotify for Premium Pension Limited paid with Starlink Internet Services Nigeria Ltd for Cool Link.","2025-07-08 22:11:50.002265"
2528,"Union Bank Apple Music for Stanbic IBTC Pension Managers Limited via Broadbased Communication Ltd for MTN Nigeria.","2025-07-08 22:11:50.002266"
2529,"Standard Chartered Amazon Music for Tangerine APT Pensions Limited paid with VDT Communications Ltd for Airtel Nigeria.","2025-07-08 22:11:50.002267"
2530,"Sterling YouTube Music for Trustfund Pensions Limited via Cobranet Limited for Globacom.","2025-07-08 22:11:50.002268"
2531,"Wema Tidal for Vesta Pension Limited paid with Suburban Broadband Ltd for 9mobile.","2025-07-08 22:11:50.002270"
2532,"ALAT Deezer for retirement via Radical Technology Network Ltd for Ntel.","2025-07-08 22:11:50.002271"
2533,"Access Bank Pandora for retiree paid with WirelessNg International Ltd for Smile Communications.","2025-07-08 22:11:50.002272"
2534,"First Bank SoundCloud for Stanbic IBTC Pension Managers through Swift Networks for Spectranet.","2025-07-08 22:11:50.002273"
2535,"GTBank music subscription from PenCom (National Pension Commission) via 9mobile for RX.","2025-07-08 22:11:50.002274"
2536,"Union Bank Spotify from Leadway Pensure Pension Fund Custodian using Tizeti Network Ltd for OTC.","2025-07-08 22:11:50.002276"
2537,"Standard Chartered Apple Music from Trustfund Pension Plc via Spectranet for supplement.","2025-07-08 22:11:50.002277"
2538,"Sterling Amazon Music from Investment One Pension Managers using FiberOne Broadband Ltd for vitamins.","2025-07-08 22:11:50.002278"
2539,"Wema YouTube Music from AIICO Pension Managers via Starlink Internet Services Nigeria Ltd for pills.","2025-07-08 22:11:50.002279"
2540,"ALAT Tidal from Fidelity Pension Managers using Broadbased Communication Ltd for capsules.","2025-07-08 22:11:50.002280"
2541,"Access Bank Deezer from Access Pension Fund Custodian via VDT Communications Ltd for pain relief.","2025-07-08 22:11:50.002281"
2542,"First Bank Pandora from UBA Pension Custodian using Cobranet Limited for antibiotics.","2025-07-08 22:11:50.002283"
2543,"GTBank SoundCloud from Veritas Glanvills Pensions via Suburban Broadband Ltd for injections.","2025-07-08 22:11:50.002284"
2544,"Union Bank Boomplay from Nova Pensions using Radical Technology Network Ltd for lab test.","2025-07-08 22:11:50.002285"
2545,"Standard Chartered Audiomack from Crusader Sterling Pensions via WirelessNg International Ltd for diagnostics.","2025-07-08 22:11:50.002286"
2546,"Sterling Mdundo from Zenith Pensions using Smile Communications for x-ray.","2025-07-08 22:11:50.002287"
2547,"Wema UduX from Mutual Benefits Pensions via Swift Networks for scan.","2025-07-08 22:11:50.002288"
2548,"ALAT music from Pensions Alliance Limited (PAL Pensions) using Cool Link for MRI.","2025-07-08 22:11:50.002290"
2549,"Access Bank Spotify from First Guarantee Pension Ltd via MTN Nigeria for bloodwork.","2025-07-08 22:11:50.002291"
2550,"First Bank Apple Music from Premium Pension Limited using Airtel Nigeria for CT scan.","2025-07-08 22:11:50.002292"
2551,"GTBank Amazon Music from Guaranty Trust Pension via Glo network for ultrasound.","2025-07-08 22:11:50.002293"
2552,"Union Bank YouTube Music from Sigma Pensions using 9mobile for medical test.","2025-07-08 22:11:50.002294"
2553,"Standard Chartered Tidal from Access ARM Pensions Limited via Tizeti Network Ltd for covid test.","2025-07-08 22:11:50.002296"
2554,"Sterling Deezer from Cardinal Stone Pensions Limited using Spectranet for PCR.","2025-07-08 22:11:50.002297"
2555,"Wema Pandora from Citizens Pensions Limited via FiberOne Broadband Ltd for HMO checkup.","2025-07-08 22:11:50.002298"
2556,"ALAT SoundCloud from Crusader Sterling Pensions Limited using Starlink Internet Services Nigeria Ltd for wellness check.","2025-07-08 22:11:50.002299"
2557,"Access Bank Boomplay from FCMB Pensions Limited via Broadbased Communication Ltd for HMO.","2025-07-08 22:11:50.002300"
2558,"First Bank Audiomack from Fidelity Pension Managers Limited using VDT Communications Ltd for health insurance.","2025-07-08 22:11:50.002302"
2559,"GTBank Mdundo from Guaranty Trust Pension Managers Limited via Cobranet Limited for NHIS.","2025-07-08 22:11:50.002303"
2560,"Union Bank UduX from Leadway Pensure PFA Limited using Suburban Broadband Ltd for premium payment.","2025-07-08 22:11:50.002304"
2561,"Standard Chartered music from NUPMCO Pensions Limited via Radical Technology Network Ltd for healthcare plan.","2025-07-08 22:11:50.002305"
2562,"Sterling Spotify from NLPC PFA Limited using WirelessNg International Ltd for insurance premium.","2025-07-08 22:11:50.002306"
2563,"Wema Apple Music from Norrenberger Pensions Limited via Smile Communications for medicare.","2025-07-08 22:11:50.002307"
2564,"ALAT Amazon Music from NPF Pensions Limited using Swift Networks for medicaid.","2025-07-08 22:11:50.002309"
2565,"Access Bank YouTube Music from Oak Pensions Limited via Cool Link for tuberculosis.","2025-07-08 22:11:50.002310"
2566,"First Bank Tidal from PAL Pensions Limited using MTN Nigeria for yellow fever.","2025-07-08 22:11:50.002311"
2567,"GTBank Deezer from Premium Pension Limited via Airtel Nigeria for covid.","2025-07-08 22:11:50.002312"
2568,"Union Bank Pandora from Stanbic IBTC Pension Managers Limited using Glo network for general hospital.","2025-07-08 22:11:50.002313"
2569,"Standard Chartered SoundCloud from Tangerine APT Pensions Limited via 9mobile for teaching hospital.","2025-07-08 22:11:50.002315"
2570,"Sterling Boomplay from Trustfund Pensions Limited using Tizeti Network Ltd for medical center.","2025-07-08 22:11:50.002316"
2571,"Wema Audiomack from Vesta Pension Limited via Spectranet for health center.","2025-07-08 22:11:50.002317"
2572,"ALAT Mdundo from retirement using FiberOne Broadband Ltd for specialist hospital.","2025-07-08 22:11:50.002318"
2573,"Access Bank UduX from retiree via Starlink Internet Services Nigeria Ltd for emergency room.","2025-07-08 22:11:50.002325"
2574,"First Bank music from Stanbic IBTC Pension Managers using Broadbased Communication Ltd for clinic.","2025-07-08 22:11:50.002326"
2575,"GTBank Spotify from PenCom (National Pension Commission) via VDT Communications Ltd for maternity.","2025-07-08 22:11:50.002328"
2576,"Union Bank Apple Music from Leadway Pensure Pension Fund Custodian using Cobranet Limited for diagnostics center.","2025-07-08 22:11:50.002329"
2577,"Standard Chartered Amazon Music from Trustfund Pension Plc via Suburban Broadband Ltd for children’s hospital.","2025-07-08 22:11:50.002330"
2578,"Sterling YouTube Music from Investment One Pension Managers using Radical Technology Network Ltd for pharmacy.","2025-07-08 22:11:50.002331"
2579,"Wema Tidal from AIICO Pension Managers via WirelessNg International Ltd for chemist.","2025-07-08 22:11:50.002333"
2580,"ALAT Deezer from Fidelity Pension Managers using Smile Communications for drugstore.","2025-07-08 22:11:50.002334"
2581,"Access Bank Pandora from Access Pension Fund Custodian via Swift Networks for meds.","2025-07-08 22:11:50.002335"
2582,"First Bank SoundCloud from UBA Pension Custodian using Cool Link for prescription.","2025-07-08 22:11:50.002336"
2583,"GTBank Boomplay from Veritas Glanvills Pensions via MTN Nigeria for over-the-counter.","2025-07-08 22:11:50.002337"
2584,"Union Bank Audiomack from Nova Pensions using Airtel Nigeria for medication.","2025-07-08 22:11:50.002338"
2585,"Standard Chartered Mdundo from Crusader Sterling Pensions via Glo network for rx.","2025-07-08 22:11:50.002340"
2586,"Sterling UduX from Zenith Pensions using 9mobile for otc.","2025-07-08 22:11:50.002341"
2587,"Wema music from Mutual Benefits Pensions via Tizeti Network Ltd for supplement.","2025-07-08 22:11:50.002342"
2588,"ALAT Spotify from Pensions Alliance Limited (PAL Pensions) using Spectranet for vitamins.","2025-07-08 22:11:50.002343"
2589,"Access Bank Apple Music from First Guarantee Pension Ltd via FiberOne Broadband Ltd for pills.","2025-07-08 22:11:50.002344"
2590,"First Bank Amazon Music from Premium Pension Limited using Starlink Internet Services Nigeria Ltd for capsules.","2025-07-08 22:11:50.002346"
2591,"GTBank YouTube Music from Guaranty Trust Pension via Broadbased Communication Ltd for pain relief.","2025-07-08 22:11:50.002347"
2592,"Union Bank Tidal from Sigma Pensions using VDT Communications Ltd for antibiotics.","2025-07-08 22:11:50.002348"
2593,"Standard Chartered Deezer from Access ARM Pensions Limited via Cobranet Limited for injections.","2025-07-08 22:11:50.002349"
2594,"Sterling Pandora from Cardinal Stone Pensions Limited using Suburban Broadband Ltd for lab test.","2025-07-08 22:11:50.002350"
2595,"Wema SoundCloud from Citizens Pensions Limited via Radical Technology Network Ltd for diagnostics.","2025-07-08 22:11:50.002351"
2596,"ALAT Boomplay from Crusader Sterling Pensions Limited using WirelessNg International Ltd for x-ray.","2025-07-08 22:11:50.002353"
2597,"Access Bank Audiomack from FCMB Pensions Limited via Smile Communications for scan.","2025-07-08 22:11:50.002354"
2598,"First Bank Mdundo from Fidelity Pension Managers Limited using Swift Networks for MRI.","2025-07-08 22:11:50.002355"
2599,"GTBank UduX from Guaranty Trust Pension Managers Limited via Cool Link for bloodwork.","2025-07-08 22:11:50.002356"
2600,"Union Bank music from Leadway Pensure PFA Limited using MTN Nigeria for CT scan.","2025-07-08 22:11:50.002357"
2601,"Standard Chartered Spotify from NUPMCO Pensions Limited via Airtel Nigeria for ultrasound.","2025-07-08 22:11:50.002358"
2602,"Sterling Apple Music from NLPC PFA Limited using Glo network for medical test.","2025-07-08 22:11:50.002360"
2603,"Wema Amazon Music from Norrenberger Pensions Limited via 9mobile for covid test.","2025-07-08 22:11:50.002361"
2604,"ALAT YouTube Music from NPF Pensions Limited using Tizeti Network Ltd for PCR.","2025-07-08 22:11:50.002362"
2605,"Access Bank Tidal from Oak Pensions Limited via Spectranet for HMO checkup.","2025-07-08 22:11:50.002363"
2606,"First Bank Deezer from PAL Pensions Limited using FiberOne Broadband Ltd for wellness check.","2025-07-08 22:11:50.002364"
2607,"GTBank Pandora from Premium Pension Limited via Starlink Internet Services Nigeria Ltd for HMO.","2025-07-08 22:11:50.002366"
2608,"Union Bank SoundCloud from Stanbic IBTC Pension Managers Limited using Broadbased Communication Ltd for health insurance.","2025-07-08 22:11:50.002367"
2609,"Standard Chartered Boomplay from Tangerine APT Pensions Limited via VDT Communications Ltd for NHIS.","2025-07-08 22:11:50.002368"
2610,"Sterling Audiomack from Trustfund Pensions Limited using Cobranet Limited for premium payment.","2025-07-08 22:11:50.002369"
2611,"Wema Mdundo from Vesta Pension Limited via Suburban Broadband Ltd for healthcare plan.","2025-07-08 22:11:50.002370"
2612,"ALAT UduX from retirement using Radical Technology Network Ltd for insurance premium.","2025-07-08 22:11:50.002371"
2613,"Access Bank music from retiree via WirelessNg International Ltd for medicare.","2025-07-08 22:11:50.002373"
2614,"First Bank Spotify from Stanbic IBTC Pension Managers using Smile Communications for medicaid.","2025-07-08 22:11:50.002374"
2615,"GTBank internet bill for PenCom (National Pension Commission) via 9mobile for Spotify.","2025-07-08 22:11:50.002375"
2616,"Union Bank data plan for Leadway Pensure Pension Fund Custodian paid with Tizeti Network Ltd for Apple Music.","2025-07-08 22:11:50.002376"
2617,"Standard Chartered Spectranet for Trustfund Pension Plc via Spectranet for Amazon Music.","2025-07-08 22:11:50.002377"
2618,"Sterling FiberOne Broadband Ltd for Investment One Pension Managers paid with FiberOne Broadband Ltd for YouTube Music.","2025-07-08 22:11:50.002378"
2619,"Wema Starlink Internet Services Nigeria Ltd for AIICO Pension Managers via Starlink Internet Services Nigeria Ltd for Tidal.","2025-07-08 22:11:50.002380"
2620,"ALAT Tizeti Network Ltd for Fidelity Pension Managers paid with Broadbased Communication Ltd for Deezer.","2025-07-08 22:11:50.002381"
2621,"Access Bank ipNX Nigeria Ltd for Access Pension Fund Custodian via VDT Communications Ltd for Pandora.","2025-07-08 22:11:50.002382"
2622,"First Bank Broadbased Communication Ltd for UBA Pension Custodian paid with Cobranet Limited for SoundCloud.","2025-07-08 22:11:50.002383"
2623,"GTBank VDT Communications Ltd for Veritas Glanvills Pensions via Suburban Broadband Ltd for Boomplay.","2025-07-08 22:11:50.002384"
2624,"Union Bank Ngcom Ltd for Nova Pensions paid with Radical Technology Network Ltd for Audiomack.","2025-07-08 22:11:50.002386"
2625,"Standard Chartered Dotmac Technologies Ltd for Crusader Sterling Pensions via WirelessNg International Ltd for Mdundo.","2025-07-08 22:11:50.002387"
2626,"Sterling MTN Nigeria for Zenith Pensions paid with Smile Communications for UduX.","2025-07-08 22:11:50.002388"
2627,"Wema Airtel Nigeria for Mutual Benefits Pensions via Swift Networks for Spotify.","2025-07-08 22:11:50.002394"
